,image_id,eps,IoU_vanillaperturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension,IoU_extension_greedy,tmps_greedy
3712,567,0.0196078431372549,whitenoise,0.23778605461120605,"[0.3021885452584097, 1]",6.175041198730469e-05,"[0.5744441747665405, 1.0]",0.007547140121459961,"[0.5744441747665405, 1.0]",0.01468205451965332
3713,567,0.023529411764705882,whitenoise,0.23419904708862305,"[0.19202765544534725, 1]",6.29425048828125e-05,"[0.4343939423561096, 1.0]",0.0075531005859375,"[0.4343939423561096, 1.0]",0.014680147171020508
3714,567,0.027450980392156862,whitenoise,0.24238896369934082,"[0.113809751868057, 1]",6.222724914550781e-05,"[0.31241926550865173, 1.0]",0.007568836212158203,"[0.31241926550865173, 1.0]",0.01474618911743164
3715,567,0.03137254901960784,whitenoise,0.23997712135314941,"[0.06048572699894529, 1]",6.198883056640625e-05,"[0.2111392468214035, 1.0]",0.00753021240234375,"[0.2111392468214035, 1.0]",0.014561891555786133
3716,567,0.03529411764705882,whitenoise,0.2364189624786377,"[0.02680246904765746, 1]",6.198883056640625e-05,"[0.12829820811748505, 1.0]",0.0075550079345703125,"[0.12829820811748505, 1.0]",0.01456904411315918
3717,568,0.0,whitenoise,0.23539209365844727,"[0.8181028554624168, 0.8181028554624168]",6.127357482910156e-05,"[0.8181028366088867, 0.81810284]",0.007653713226318359,"[0.8181028366088867, 0.8181028366088867]",0.014217138290405273
3718,568,0.00392156862745098,whitenoise,0.2406909465789795,"[0.7638316794081633, 0.8902546129077099]",6.103515625e-05,"[0.7924948334693909, 0.8563716]",0.0075359344482421875,"[0.7924948334693909, 0.8563715815544128]",0.014187097549438477
3719,568,0.00784313725490196,whitenoise,0.27827882766723633,"[0.6595229298080169, 1]",7.295608520507812e-05,"[0.7424570918083191, 0.960465]",0.008824825286865234,"[0.7424570918083191, 0.9604650139808655]",0.015390157699584961
3720,569,0.0,whitenoise,0.23094487190246582,"[0.9646935558405737, 0.9646935558405737]",6.222724914550781e-05,"[0.964693546295166, 0.96469355]",0.007397890090942383,"[0.964693546295166, 0.964693546295166]",0.013741016387939453
3721,569,0.00392156862745098,whitenoise,0.2268228530883789,"[0.9207332991033207, 0.9922136345856131]",6.175041198730469e-05,"[0.939199686050415, 0.97833544]",0.007413148880004883,"[0.939199686050415, 0.978335440158844]",0.013855934143066406
3722,569,0.00784313725490196,whitenoise,0.28499794006347656,"[0.8117290243298222, 1]",7.677078247070312e-05,"[0.8758944869041443, 0.9939229]",0.009404182434082031,"[0.8758944869041443, 0.9939228892326355]",0.016377925872802734
3723,569,0.011764705882352941,whitenoise,0.24126005172729492,"[0.6590893905434974, 1]",6.29425048828125e-05,"[0.789053738117218, 1.0]",0.00760197639465332,"[0.789053738117218, 1.0]",0.01465296745300293
3724,569,0.01568627450980392,whitenoise,0.23054003715515137,"[0.5132770047513281, 1]",6.4849853515625e-05,"[0.6883718371391296, 1.0]",0.007630109786987305,"[0.6883718371391296, 1.0]",0.01494598388671875
3725,569,0.0196078431372549,whitenoise,0.23731517791748047,"[0.3673513050389477, 1]",6.389617919921875e-05,"[0.5679648518562317, 1.0]",0.0076711177825927734,"[0.5679648518562317, 1.0]",0.014913797378540039
3726,569,0.023529411764705882,whitenoise,0.2334918975830078,"[0.25663601365155225, 1]",6.198883056640625e-05,"[0.4569854438304901, 1.0]",0.007645845413208008,"[0.4569854438304901, 1.0]",0.01495814323425293
3727,569,0.027450980392156862,whitenoise,0.2328789234161377,"[0.16760021863725869, 1]",6.222724914550781e-05,"[0.35746270418167114, 1.0]",0.007638692855834961,"[0.35746270418167114, 1.0]",0.014860153198242188
3728,569,0.03137254901960784,whitenoise,0.22996306419372559,"[0.10583759705857824, 1]",6.198883056640625e-05,"[0.27306219935417175, 1.0]",0.007426023483276367,"[0.27306219935417175, 1.0]",0.014384031295776367
3729,569,0.03529411764705882,whitenoise,0.21945881843566895,"[0.057768437377668756, 1]",6.29425048828125e-05,"[0.197952538728714, 1.0]",0.007415056228637695,"[0.197952538728714, 1.0]",0.014374732971191406
3730,569,0.0392156862745098,whitenoise,0.226898193359375,"[0.025419652774219578, 1]",6.222724914550781e-05,"[0.11401385068893433, 1.0]",0.007412910461425781,"[0.11401385068893433, 1.0]",0.014425992965698242
3731,570,0.0,whitenoise,0.23457002639770508,"[0.8768874250889491, 0.8768874250889491]",6.198883056640625e-05,"[0.8768874406814575, 0.87688744]",0.007431983947753906,"[0.8768874406814575, 0.8768874406814575]",0.01368403434753418
3732,570,0.00392156862745098,whitenoise,0.22594308853149414,"[0.8037453767397953, 0.9335211783079821]",6.079673767089844e-05,"[0.8367316722869873, 0.9037553]",0.007403135299682617,"[0.8367316722869873, 0.9037553071975708]",0.013830900192260742
3733,570,0.00784313725490196,whitenoise,0.2503659725189209,"[0.6271277246220913, 1]",7.414817810058594e-05,"[0.7189483046531677, 0.9433589]",0.008788824081420898,"[0.7189483046531677, 0.9433588981628418]",0.014398813247680664
3734,570,0.011764705882352941,whitenoise,0.2403430938720703,"[0.4080711993122843, 1]",6.29425048828125e-05,"[0.5497944951057434, 0.98765457]",0.007433891296386719,"[0.5497944951057434, 0.9876545667648315]",0.014242172241210938
3735,570,0.01568627450980392,whitenoise,0.22746014595031738,"[0.2338170689940481, 1]",6.175041198730469e-05,"[0.3805212676525116, 1.0]",0.0074040889739990234,"[0.3805212676525116, 1.0]",0.01448512077331543
3736,570,0.0196078431372549,whitenoise,0.24204182624816895,"[0.11552358911507046, 1]",6.29425048828125e-05,"[0.24603597819805145, 1.0]",0.0075757503509521484,"[0.24603597819805145, 1.0]",0.014671087265014648
3737,571,0.0,whitenoise,0.2785038948059082,"[0.8494362667028994, 0.8494362667028994]",8.511543273925781e-05,"[0.8494362831115723, 0.8494363]",0.00874185562133789,"[0.8494362831115723, 0.8494362831115723]",0.014199018478393555
3738,571,0.00392156862745098,whitenoise,0.23481440544128418,"[0.817368826146894, 0.8760981683391685]",6.29425048828125e-05,"[0.8268469572067261, 0.86577386]",0.007521152496337891,"[0.8268469572067261, 0.8657738566398621]",0.014158964157104492
3739,571,0.00784313725490196,whitenoise,0.28332996368408203,"[0.7457875573784737, 0.9401020820895251]",0.00012111663818359375,"[0.775629997253418, 0.90266424]",0.009378910064697266,"[0.775629997253418, 0.9026642441749573]",0.01530003547668457
3740,571,0.011764705882352941,whitenoise,0.2830801010131836,"[0.6406560540964755, 1]",6.175041198730469e-05,"[0.7103546857833862, 0.94270164]",0.007528066635131836,"[0.7103546857833862, 0.9427016377449036]",0.014544248580932617
3741,571,0.01568627450980392,whitenoise,0.2535548210144043,"[0.5111543928797128, 1]",6.29425048828125e-05,"[0.6250569224357605, 0.98056257]",0.007558345794677734,"[0.6250569224357605, 0.9805625677108765]",0.014605045318603516
3742,571,0.0196078431372549,whitenoise,0.2733571529388428,"[0.37578623455563986, 1]",7.390975952148438e-05,"[0.5234241485595703, 1.0]",0.008991003036499023,"[0.5234241485595703, 1.0]",0.015339136123657227
3743,571,0.023529411764705882,whitenoise,0.26172518730163574,"[0.2494138572464216, 1]",6.508827209472656e-05,"[0.41008490324020386, 1.0]",0.007550954818725586,"[0.41008490324020386, 1.0]",0.014980077743530273
3744,573,0.0,whitenoise,0.22787213325500488,"[0.8625648467089666, 0.8625648467089666]",6.389617919921875e-05,"[0.8625648617744446, 0.86256486]",0.007411956787109375,"[0.8625648617744446, 0.8625648617744446]",0.013759136199951172
3745,573,0.00392156862745098,whitenoise,0.22652482986450195,"[0.8231576129266343, 0.9160937369265514]",6.103515625e-05,"[0.84616619348526, 0.8902671]",0.007436990737915039,"[0.84616619348526, 0.8902670741081238]",0.013705968856811523
3746,573,0.00784313725490196,whitenoise,0.2806429862976074,"[0.747703829370833, 1]",7.796287536621094e-05,"[0.8177911639213562, 0.96434563]",0.009398221969604492,"[0.8177911639213562, 0.9643456339836121]",0.016488075256347656
3747,573,0.011764705882352941,whitenoise,0.23891615867614746,"[0.6208432403546545, 1]",6.29425048828125e-05,"[0.780235230922699, 1.0]",0.007570981979370117,"[0.780235230922699, 1.0]",0.014757871627807617
3748,573,0.01568627450980392,whitenoise,0.23948311805725098,"[0.4745257753709136, 1]",6.29425048828125e-05,"[0.7299043536186218, 1.0]",0.0075948238372802734,"[0.7299043536186218, 1.0]",0.014490127563476562
3749,573,0.0196078431372549,whitenoise,0.23604202270507812,"[0.3329013718703646, 1]",6.198883056640625e-05,"[0.620071291923523, 1.0]",0.007483005523681641,"[0.620071291923523, 1.0]",0.014499902725219727
3750,573,0.023529411764705882,whitenoise,0.23609113693237305,"[0.23305998870148212, 1]",6.198883056640625e-05,"[0.4947892427444458, 1.0]",0.00745701789855957,"[0.4947892427444458, 1.0]",0.014444112777709961
3751,573,0.027450980392156862,whitenoise,0.22633910179138184,"[0.15179280560229066, 1]",6.29425048828125e-05,"[0.37063053250312805, 1.0]",0.007441043853759766,"[0.37063053250312805, 1.0]",0.014477014541625977
3752,573,0.03137254901960784,whitenoise,0.23701786994934082,"[0.09003044492044436, 1]",6.318092346191406e-05,"[0.27131304144859314, 1.0]",0.007464170455932617,"[0.27131304144859314, 1.0]",0.014462947845458984
3753,573,0.03529411764705882,whitenoise,0.22644305229187012,"[0.049426591381241114, 1]",6.079673767089844e-05,"[0.19305208325386047, 1.0]",0.007441043853759766,"[0.19305208325386047, 1.0]",0.01446390151977539
3754,573,0.0392156862745098,whitenoise,0.21590805053710938,"[0.02312628712403771, 1]",6.318092346191406e-05,"[0.10737037658691406, 1.0]",0.007437944412231445,"[0.10737037658691406, 1.0]",0.014546871185302734
3755,573,0.043137254901960784,whitenoise,0.21895575523376465,"[0.007459696157862517, 1]",6.079673767089844e-05,"[0.04063330963253975, 1.0]",0.007433891296386719,"[0.04063330963253975, 1.0]",0.014351129531860352
3756,574,0.0,whitenoise,0.22798800468444824,"[0.8052364595954116, 0.8052364595954116]",6.103515625e-05,"[0.8052364587783813, 0.80523646]",0.0074312686920166016,"[0.8052364587783813, 0.8052364587783813]",0.013798713684082031
3757,574,0.00392156862745098,whitenoise,0.2255101203918457,"[0.722908366369675, 0.8640864162721167]",6.103515625e-05,"[0.7496845722198486, 0.8310923]",0.007405996322631836,"[0.7496845722198486, 0.8310922980308533]",0.013656854629516602
3758,576,0.0,whitenoise,0.23624229431152344,"[0.8377903349097428, 0.8377903349097428]",6.198883056640625e-05,"[0.837790310382843, 0.8377903]",0.00760197639465332,"[0.837790310382843, 0.837790310382843]",0.013952016830444336
3759,576,0.00392156862745098,whitenoise,0.22426700592041016,"[0.7656636758379944, 0.8864116660457495]",6.318092346191406e-05,"[0.7883859276771545, 0.8594807]",0.007642030715942383,"[0.7883859276771545, 0.8594806790351868]",0.01406097412109375
3760,576,0.00784313725490196,whitenoise,0.2333991527557373,"[0.6129286857217138, 1]",6.389617919921875e-05,"[0.6762502789497375, 0.91002166]",0.007753133773803711,"[0.6762502789497375, 0.9100216627120972]",0.014295101165771484
3761,576,0.011764705882352941,whitenoise,0.23059296607971191,"[0.4407930097011067, 1]",6.079673767089844e-05,"[0.5331150889396667, 0.98895204]",0.007436037063598633,"[0.5331150889396667, 0.9889520406723022]",0.013782024383544922
3762,576,0.01568627450980392,whitenoise,0.22853875160217285,"[0.2819626265282816, 1]",6.222724914550781e-05,"[0.3985755741596222, 1.0]",0.007424116134643555,"[0.3985755741596222, 1.0]",0.01442718505859375
3763,576,0.0196078431372549,whitenoise,0.23251581192016602,"[0.15846572889095534, 1]",6.079673767089844e-05,"[0.2776629328727722, 1.0]",0.007424116134643555,"[0.2776629328727722, 1.0]",0.014387845993041992
3764,576,0.023529411764705882,whitenoise,0.23920893669128418,"[0.08107572695842663, 1]",6.604194641113281e-05,"[0.18427854776382446, 1.0]",0.00761103630065918,"[0.18427854776382446, 1.0]",0.01474618911743164
3765,576,0.027450980392156862,whitenoise,0.2447507381439209,"[0.03637824769384361, 1]",6.29425048828125e-05,"[0.11627265810966492, 1.0]",0.007470846176147461,"[0.11627265810966492, 1.0]",0.014549970626831055
3766,576,0.03137254901960784,whitenoise,0.24512004852294922,"[0.010487581831418182, 1]",6.413459777832031e-05,"[0.06012706831097603, 1.0]",0.007664918899536133,"[0.06012706831097603, 1.0]",0.015127897262573242
3767,577,0.0,whitenoise,0.23837804794311523,"[0.7997822595622661, 0.7997822595622661]",6.198883056640625e-05,"[0.7997822761535645, 0.7997823]",0.007653236389160156,"[0.7997822761535645, 0.7997822761535645]",0.015022754669189453
3768,577,0.00392156862745098,whitenoise,0.28169775009155273,"[0.7141663444371891, 0.9450786859812502]",7.390975952148438e-05,"[0.7663742899894714, 0.874635]",0.009079933166503906,"[0.7663742899894714, 0.8746349811553955]",0.015598058700561523
3769,577,0.00784313725490196,whitenoise,0.28166699409484863,"[0.583495412262833, 1]",0.00012111663818359375,"[0.7193918228149414, 0.97878575]",0.008646249771118164,"[0.7193918228149414, 0.9787857532501221]",0.01464390754699707
3770,578,0.0,whitenoise,0.28417205810546875,"[0.776504317602159, 0.776504317602159]",7.390975952148438e-05,"[0.7765043377876282, 0.77650434]",0.009087085723876953,"[0.7765043377876282, 0.7765043377876282]",0.015073060989379883
3771,578,0.00392156862745098,whitenoise,0.277080774307251,"[0.7242620660886034, 0.8628329208230471]",6.079673767089844e-05,"[0.7579805850982666, 0.8222634]",0.007605075836181641,"[0.7579805850982666, 0.8222634196281433]",0.014619827270507812
3772,578,0.00784313725490196,whitenoise,0.26929426193237305,"[0.6239871167364812, 1]",6.198883056640625e-05,"[0.7227551341056824, 0.9372844]",0.007707118988037109,"[0.7227551341056824, 0.9372844099998474]",0.014511823654174805
3773,578,0.011764705882352941,whitenoise,0.25197601318359375,"[0.4618357910196403, 1]",6.29425048828125e-05,"[0.672228217124939, 1.0]",0.0074388980865478516,"[0.672228217124939, 1.0]",0.014615058898925781
3774,578,0.01568627450980392,whitenoise,0.24210596084594727,"[0.2879550979939424, 1]",6.4849853515625e-05,"[0.5764775276184082, 1.0]",0.007782936096191406,"[0.5764775276184082, 1.0]",0.014868021011352539
3775,578,0.0196078431372549,whitenoise,0.25885701179504395,"[0.16941510956722405, 1]",7.486343383789062e-05,"[0.4297981560230255, 1.0]",0.008507966995239258,"[0.4297981560230255, 1.0]",0.014724969863891602
3776,578,0.023529411764705882,whitenoise,0.2747988700866699,"[0.0926322529169491, 1]",7.700920104980469e-05,"[0.29317018389701843, 1.0]",0.009003877639770508,"[0.29317018389701843, 1.0]",0.01581597328186035
3777,578,0.027450980392156862,whitenoise,0.274122953414917,"[0.04302338366735246, 1]",7.772445678710938e-05,"[0.16784539818763733, 1.0]",0.00945425033569336,"[0.16784539818763733, 1.0]",0.017000913619995117
3778,579,0.0,whitenoise,0.2616598606109619,"[0.8739550886610421, 0.8739550886610421]",7.605552673339844e-05,"[0.8739550709724426, 0.8739551]",0.009140968322753906,"[0.8739550709724426, 0.8739550709724426]",0.016297101974487305
3779,579,0.00392156862745098,whitenoise,0.26788783073425293,"[0.8237801676899532, 0.9146711040166705]",7.390975952148438e-05,"[0.8424798846244812, 0.89357483]",0.009058237075805664,"[0.8424798846244812, 0.8935748338699341]",0.014790773391723633
3780,579,0.00784313725490196,whitenoise,0.2956070899963379,"[0.7394424083171542, 1]",7.605552673339844e-05,"[0.7882314324378967, 0.93402237]",0.009196996688842773,"[0.7882314324378967, 0.9340223670005798]",0.015587091445922852
3781,579,0.011764705882352941,whitenoise,0.2782142162322998,"[0.62035241010846, 1]",7.390975952148438e-05,"[0.7037761211395264, 0.9964289]",0.00893712043762207,"[0.7037761211395264, 0.996428906917572]",0.014588117599487305
3782,579,0.01568627450980392,whitenoise,0.2768881320953369,"[0.4448137965739828, 1]",7.915496826171875e-05,"[0.583217978477478, 1.0]",0.009330034255981445,"[0.583217978477478, 1.0]",0.01627492904663086
3783,579,0.0196078431372549,whitenoise,0.2538020610809326,"[0.3059570624513584, 1]",7.605552673339844e-05,"[0.4642346203327179, 1.0]",0.008785724639892578,"[0.4642346203327179, 1.0]",0.01513814926147461
3784,579,0.023529411764705882,whitenoise,0.30211710929870605,"[0.19777913835124425, 1]",7.605552673339844e-05,"[0.35372596979141235, 1.0]",0.00943899154663086,"[0.35372596979141235, 1.0]",0.01857304573059082
3785,579,0.027450980392156862,whitenoise,0.25160908699035645,"[0.11253850525204873, 1]",6.198883056640625e-05,"[0.24649032950401306, 1.0]",0.0074329376220703125,"[0.24649032950401306, 1.0]",0.014501094818115234
3786,579,0.03137254901960784,whitenoise,0.25193190574645996,"[0.054382715901844875, 1]",7.200241088867188e-05,"[0.16194191575050354, 1.0]",0.008399724960327148,"[0.16194191575050354, 1.0]",0.015047311782836914
3787,580,0.0,whitenoise,0.2731330394744873,"[0.9394538272837268, 0.9394538272837268]",7.605552673339844e-05,"[0.9394538402557373, 0.93945384]",0.009348154067993164,"[0.9394538402557373, 0.9394538402557373]",0.016891956329345703
3788,580,0.00392156862745098,whitenoise,0.25435304641723633,"[0.8726355358923413, 1]",7.081031799316406e-05,"[0.9110763669013977, 0.96694875]",0.008092164993286133,"[0.9110763669013977, 0.9669487476348877]",0.01424717903137207
3789,580,0.00784313725490196,whitenoise,0.25887489318847656,"[0.7417606008551214, 1]",6.914138793945312e-05,"[0.8492596745491028, 0.98366207]",0.008110284805297852,"[0.8492596745491028, 0.9836620688438416]",0.014108896255493164
3790,580,0.011764705882352941,whitenoise,0.23896193504333496,"[0.5496632709826954, 1]",6.508827209472656e-05,"[0.7278649210929871, 1.0]",0.007873773574829102,"[0.7278649210929871, 1.0]",0.015204906463623047
3791,580,0.01568627450980392,whitenoise,0.2750990390777588,"[0.38200224313308107, 1]",0.00016689300537109375,"[0.5991751551628113, 1.0]",0.00885915756225586,"[0.5991751551628113, 1.0]",0.014483928680419922
3792,580,0.0196078431372549,whitenoise,0.2552788257598877,"[0.2488660902736058, 1]",6.4849853515625e-05,"[0.46816062927246094, 1.0]",0.0077550411224365234,"[0.46816062927246094, 1.0]",0.014676094055175781
3793,580,0.023529411764705882,whitenoise,0.24483895301818848,"[0.14598802376827322, 1]",7.390975952148438e-05,"[0.34851133823394775, 1.0]",0.008774280548095703,"[0.34851133823394775, 1.0]",0.01523900032043457
3794,580,0.027450980392156862,whitenoise,0.24851512908935547,"[0.08245811751995685, 1]",6.318092346191406e-05,"[0.25106650590896606, 1.0]",0.007850885391235352,"[0.25106650590896606, 1.0]",0.015146970748901367
3795,580,0.03137254901960784,whitenoise,0.2854189872741699,"[0.03795326776816723, 1]",8.082389831542969e-05,"[0.15292499959468842, 1.0]",0.009769916534423828,"[0.15292499959468842, 1.0]",0.01755809783935547
3796,580,0.03529411764705882,whitenoise,0.2441701889038086,"[0.011918167110038949, 1]",6.198883056640625e-05,"[0.058095868676900864, 1.0]",0.007570981979370117,"[0.058095868676900864, 1.0]",0.014657974243164062
3797,581,0.0,whitenoise,0.23764300346374512,"[0.8682490571802014, 0.8682490571802014]",6.175041198730469e-05,"[0.8682490587234497, 0.86824906]",0.007452964782714844,"[0.8682490587234497, 0.8682490587234497]",0.013906002044677734
3798,581,0.00392156862745098,whitenoise,0.24962615966796875,"[0.8081405070489697, 0.9071194651907946]",6.890296936035156e-05,"[0.8276836276054382, 0.8847864]",0.008046150207519531,"[0.8276836276054382, 0.8847864270210266]",0.014202117919921875
3799,581,0.00784313725490196,whitenoise,0.2839233875274658,"[0.6838218872813229, 1]",8.511543273925781e-05,"[0.7385054230690002, 0.92014426]",0.009727001190185547,"[0.7385054230690002, 0.920144259929657]",0.01668095588684082
3800,581,0.011764705882352941,whitenoise,0.2518918514251709,"[0.5356574443966043, 1]",6.389617919921875e-05,"[0.6222954392433167, 0.9755964]",0.0075969696044921875,"[0.6222954392433167, 0.9755964279174805]",0.014308929443359375
3801,581,0.01568627450980392,whitenoise,0.23668384552001953,"[0.37861425629286116, 1]",6.222724914550781e-05,"[0.49410906434059143, 0.9972997]",0.007386922836303711,"[0.49410906434059143, 0.9972996711730957]",0.014213800430297852
3802,581,0.0196078431372549,whitenoise,0.2698214054107666,"[0.24987977667188643, 1]",7.319450378417969e-05,"[0.3818221092224121, 1.0]",0.008992671966552734,"[0.3818221092224121, 1.0]",0.015880107879638672
3803,582,0.0,whitenoise,0.24875402450561523,"[0.8053160631312994, 0.8053160631312994]",6.389617919921875e-05,"[0.8053160905838013, 0.8053161]",0.007627010345458984,"[0.8053160905838013, 0.8053160905838013]",0.014364004135131836
3804,582,0.00392156862745098,whitenoise,0.2560551166534424,"[0.7062179085639175, 0.8994463498180214]",7.295608520507812e-05,"[0.7427020072937012, 0.85136235]",0.008640050888061523,"[0.7427020072937012, 0.8513623476028442]",0.013998985290527344
3805,582,0.00784313725490196,whitenoise,0.2908179759979248,"[0.5388240864309941, 1]",7.390975952148438e-05,"[0.6190764307975769, 0.9338421]",0.009249210357666016,"[0.6190764307975769, 0.933842122554779]",0.014999866485595703
3806,582,0.011764705882352941,whitenoise,0.24536705017089844,"[0.38618338223942617, 1]",6.127357482910156e-05,"[0.500976026058197, 0.99833363]",0.007448911666870117,"[0.500976026058197, 0.9983336329460144]",0.014284849166870117
3807,583,0.0,whitenoise,0.2471599578857422,"[0.9372802697694606, 0.9372802697694606]",7.390975952148438e-05,"[0.9372802972793579, 0.9372803]",0.008944272994995117,"[0.9372802972793579, 0.9372802972793579]",0.014741897583007812
3808,583,0.00392156862745098,whitenoise,0.23255014419555664,"[0.8677270199575722, 1]",6.318092346191406e-05,"[0.9070509076118469, 0.9797767]",0.007639884948730469,"[0.9070509076118469, 0.9797766804695129]",0.014419794082641602
3809,583,0.00784313725490196,whitenoise,0.26652002334594727,"[0.6824766064598005, 1]",7.390975952148438e-05,"[0.8222779035568237, 1.0]",0.008959293365478516,"[0.8222779035568237, 1.0]",0.01549386978149414
3810,583,0.011764705882352941,whitenoise,0.2430858612060547,"[0.48174721729580333, 1]",6.29425048828125e-05,"[0.6942766904830933, 1.0]",0.007550239562988281,"[0.6942766904830933, 1.0]",0.014725923538208008
3811,583,0.01568627450980392,whitenoise,0.2555661201477051,"[0.32187567906021164, 1]",6.103515625e-05,"[0.5376900434494019, 1.0]",0.00757598876953125,"[0.5376900434494019, 1.0]",0.014777898788452148
3812,583,0.0196078431372549,whitenoise,0.23374319076538086,"[0.18883694346488075, 1]",6.198883056640625e-05,"[0.3775189220905304, 1.0]",0.00775909423828125,"[0.3775189220905304, 1.0]",0.0152130126953125
3813,583,0.023529411764705882,whitenoise,0.25303030014038086,"[0.1016222062004326, 1]",7.390975952148438e-05,"[0.2511547803878784, 1.0]",0.008903980255126953,"[0.2511547803878784, 1.0]",0.015450000762939453
3814,583,0.027450980392156862,whitenoise,0.24527812004089355,"[0.0464726227596011, 1]",6.29425048828125e-05,"[0.1556180715560913, 1.0]",0.007465839385986328,"[0.1556180715560913, 1.0]",0.014492034912109375
3815,583,0.03137254901960784,whitenoise,0.25103116035461426,"[0.014924857700463546, 1]",6.604194641113281e-05,"[0.07651187479496002, 1.0]",0.007766008377075195,"[0.07651187479496002, 1.0]",0.01476287841796875
3816,583,0.03529411764705882,whitenoise,0.25926876068115234,"[0.000868981662104038, 1]",7.486343383789062e-05,"[0.005534404888749123, 1.0]",0.009006261825561523,"[0.005534404888749123, 1.0]",0.01508784294128418
3817,584,0.00392156862745098,whitenoise,0.2404768466949463,"[0.72671766989477, 0.9745283708415992]",6.198883056640625e-05,"[0.7950122952461243, 0.894194]",0.007397890090942383,"[0.7950122952461243, 0.8941940069198608]",0.013995885848999023
3818,584,0.00784313725490196,whitenoise,0.24375605583190918,"[0.5565768497874488, 1]",6.198883056640625e-05,"[0.7258872389793396, 0.98989105]",0.007657051086425781,"[0.7258872389793396, 0.9898910522460938]",0.014768123626708984
3819,584,0.011764705882352941,whitenoise,0.26529383659362793,"[0.36066396511678217, 1]",7.104873657226562e-05,"[0.6198372840881348, 1.0]",0.008434057235717773,"[0.6198372840881348, 1.0]",0.014580965042114258
3820,584,0.01568627450980392,whitenoise,0.2586979866027832,"[0.20967346994526542, 1]",7.390975952148438e-05,"[0.4955289661884308, 1.0]",0.00911092758178711,"[0.4955289661884308, 1.0]",0.015639066696166992
3821,584,0.0196078431372549,whitenoise,0.28082799911499023,"[0.11256937997264732, 1]",7.486343383789062e-05,"[0.34410417079925537, 1.0]",0.00915217399597168,"[0.34410417079925537, 1.0]",0.015721797943115234
3822,584,0.023529411764705882,whitenoise,0.2511863708496094,"[0.051089649605861986, 1]",6.29425048828125e-05,"[0.20500142872333527, 1.0]",0.007426023483276367,"[0.20500142872333527, 1.0]",0.014456748962402344
3823,585,0.0,whitenoise,0.22774887084960938,"[0.7420442309574511, 0.7420442309574511]",6.079673767089844e-05,"[0.74204421043396, 0.7420442]",0.0076351165771484375,"[0.74204421043396, 0.74204421043396]",0.014348030090332031
3824,585,0.00392156862745098,whitenoise,0.22551202774047852,"[0.6589899539647813, 0.8838366558909764]",6.198883056640625e-05,"[0.7087846398353577, 0.81588334]",0.00779414176940918,"[0.7087846398353577, 0.8158833384513855]",0.01438593864440918
3825,585,0.00784313725490196,whitenoise,0.282757043838501,"[0.5510453025032412, 1]",7.796287536621094e-05,"[0.6639429330825806, 0.96330285]",0.009316205978393555,"[0.6639429330825806, 0.9633028507232666]",0.016214609146118164
3826,585,0.011764705882352941,whitenoise,0.23383712768554688,"[0.38362973865191735, 1]",6.198883056640625e-05,"[0.5988826155662537, 1.0]",0.0075490474700927734,"[0.5988826155662537, 1.0]",0.014722108840942383
3827,585,0.01568627450980392,whitenoise,0.2321009635925293,"[0.21752842902245087, 1]",6.29425048828125e-05,"[0.5097888708114624, 1.0]",0.007647991180419922,"[0.5097888708114624, 1.0]",0.015157938003540039
3828,585,0.0196078431372549,whitenoise,0.23786377906799316,"[0.11302525779659556, 1]",6.222724914550781e-05,"[0.3418733775615692, 1.0]",0.007438182830810547,"[0.3418733775615692, 1.0]",0.014745950698852539
3829,586,0.0,whitenoise,0.24412798881530762,"[0.7502550106213948, 0.7502550106213948]",6.318092346191406e-05,"[0.7502549886703491, 0.750255]",0.007375955581665039,"[0.7502549886703491, 0.7502549886703491]",0.013848066329956055
3830,587,0.00392156862745098,whitenoise,0.2769331932067871,"[0.8800232323212516, 1]",8.916854858398438e-05,"[0.9258650541305542, 0.9814238]",0.009292840957641602,"[0.9258650541305542, 0.9814237952232361]",0.01645517349243164
3831,587,0.00784313725490196,whitenoise,0.2832813262939453,"[0.7457766738849607, 1]",7.319450378417969e-05,"[0.8468073010444641, 1.0]",0.008945941925048828,"[0.8468073010444641, 1.0]",0.015288114547729492
3832,587,0.011764705882352941,whitenoise,0.24071288108825684,"[0.5755664426119748, 1]",6.175041198730469e-05,"[0.7364400625228882, 1.0]",0.007428169250488281,"[0.7364400625228882, 1.0]",0.014322042465209961
3833,587,0.01568627450980392,whitenoise,0.2492060661315918,"[0.42337505778176093, 1]",7.510185241699219e-05,"[0.6252559423446655, 1.0]",0.009046077728271484,"[0.6252559423446655, 1.0]",0.01566004753112793
3834,587,0.0196078431372549,whitenoise,0.24957489967346191,"[0.2769797902928478, 1]",6.29425048828125e-05,"[0.47870326042175293, 1.0]",0.007566213607788086,"[0.47870326042175293, 1.0]",0.014744997024536133
3835,588,0.0,whitenoise,0.25873804092407227,"[0.8081871742411509, 0.8081871742411509]",7.390975952148438e-05,"[0.8081871867179871, 0.8081872]",0.009037971496582031,"[0.8081871867179871, 0.8081871867179871]",0.014896154403686523
3836,588,0.00392156862745098,whitenoise,0.23970699310302734,"[0.7721093453872516, 0.8535438932036087]",6.198883056640625e-05,"[0.7915776371955872, 0.83183575]",0.007560014724731445,"[0.7915776371955872, 0.8318357467651367]",0.014173030853271484
